supplier,region,fiscal_year,fiscal_quarter,mill_produced_MT,mill_dispatched_MT,vaighai_offtake_est_MT,vaighai_purchased_MT,in_mir,in_purchase,our_share_of_dispatch_pct
VICTORY Coir,Kangeyam,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Kangeyam,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Kangeyam,2026,FQ1,10.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Kangeyam,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Kangeyam,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Kangeyam,2027,FQ1,0.0,0.0,0.0,18.95,False,True,
VICTORY Coir,Pollachi,2021,FQ1,10.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Pollachi,2021,FQ2,59.0,50.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2021,FQ3,41.0,41.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2021,FQ4,181.0,141.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2022,FQ1,205.0,187.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2022,FQ2,111.0,85.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2022,FQ3,20.0,20.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Pollachi,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Pollachi,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Pollachi,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Pollachi,2024,FQ1,130.0,65.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2024,FQ2,216.0,194.0,22.0,0.0,True,False,11.34020618556701
VICTORY Coir,Pollachi,2024,FQ3,42.0,20.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2024,FQ4,285.0,174.0,9.0,0.0,True,False,5.172413793103448
VICTORY Coir,Pollachi,2025,FQ1,164.0,144.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2025,FQ2,130.0,120.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2025,FQ3,0.0,50.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2025,FQ4,106.0,69.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2026,FQ1,70.0,60.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2026,FQ2,70.0,40.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2026,FQ3,30.0,0.0,0.0,0.0,True,False,
VICTORY Coir,Pollachi,2026,FQ4,175.0,120.0,0.0,0.0,True,False,0.0
VICTORY Coir,Pollachi,2027,FQ1,35.0,19.0,19.0,0.0,True,False,100.0
VKA Agro products,Kangeyam,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
VKA Agro products,Kangeyam,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
VKA Agro products,Kangeyam,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
VKA Agro products,Kangeyam,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
VKA Agro products,Kangeyam,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
VKA Agro products,Kangeyam,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
VKA Agro products,Kangeyam,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
VKA Agro products,Kangeyam,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
VKA Agro products,Kangeyam,2023,FQ2,89.0,64.0,39.0,20.47,True,True,60.9375
VKA Agro products,Kangeyam,2023,FQ3,226.0,149.0,72.0,66.4,True,True,48.322147651006716
VKA Agro products,Kangeyam,2023,FQ4,469.0,378.0,99.0,121.09,True,True,26.190476190476193
VKA Agro products,Kangeyam,2024,FQ1,233.0,223.0,0.0,0.0,True,False,0.0
VKA Agro products,Kangeyam,2024,FQ2,239.0,204.0,45.0,44.87,True,True,22.058823529411764
VKA Agro products,Kangeyam,2024,FQ3,149.0,185.0,20.0,0.0,True,False,10.81081081081081
VKA Agro products,Kangeyam,2024,FQ4,473.0,434.0,20.0,19.48,True,True,4.6082949308755765
VKA Agro products,Kangeyam,2025,FQ1,362.0,272.0,23.0,0.0,True,False,8.455882352941178
VKA Agro products,Kangeyam,2025,FQ2,324.0,320.0,23.0,74.03999999999999,True,True,7.187499999999999
VKA Agro products,Kangeyam,2025,FQ3,211.0,237.0,0.0,0.0,True,False,0.0
VKA Agro products,Kangeyam,2025,FQ4,431.0,431.0,0.0,0.0,True,False,0.0
VKA Agro products,Kangeyam,2026,FQ1,242.0,218.0,25.0,24.4,True,True,11.46788990825688
VKA Agro products,Kangeyam,2026,FQ2,345.0,345.0,0.0,0.0,True,False,0.0
VKA Agro products,Kangeyam,2026,FQ3,200.0,150.0,0.0,0.0,True,False,0.0
VKA Agro products,Kangeyam,2026,FQ4,599.0,546.0,97.0,95.47,True,True,17.765567765567766
VKA Agro products,Kangeyam,2027,FQ1,386.0,245.0,72.0,94.78999999999999,True,True,29.38775510204082
VM Cocos,Pollachi,2025,FQ2,0.0,0.0,0.0,18.54,False,True,
VM Coir Products,Pollachi,2019,FQ1,0.0,0.0,0.0,50989.99999999978,False,True,
VM Coir Products,Pollachi,2021,FQ3,0.0,0.0,0.0,50989.99999999978,False,True,
VMM Coco,Madurai,2021,FQ1,21.0,16.0,0.0,0.0,True,False,0.0
VMM Coco,Madurai,2021,FQ2,90.0,75.0,0.0,0.0,True,False,0.0
VMM Coco,Madurai,2021,FQ3,70.0,60.0,0.0,0.0,True,False,0.0
VMM Coco,Madurai,2021,FQ4,60.0,38.0,13.0,0.0,True,False,34.21052631578947
VMM Coco,Madurai,2022,FQ1,196.0,131.0,92.0,0.0,True,False,70.22900763358778
VMM Coco,Madurai,2022,FQ2,164.0,79.0,45.0,0.0,True,False,56.9620253164557
VMM Coco,Madurai,2022,FQ3,59.0,44.0,24.0,0.0,True,False,54.54545454545454
VMM Coco,Madurai,2023,FQ2,109.0,44.0,0.0,0.0,True,False,0.0
VMM Coco,Madurai,2023,FQ3,164.0,114.0,26.0,0.0,True,False,22.807017543859647
VMM Coco,Madurai,2023,FQ4,179.0,122.0,0.0,0.0,True,False,0.0
VMM Coco,Madurai,2024,FQ1,169.0,115.0,52.0,0.0,True,False,45.21739130434783
VMM Coco,Madurai,2024,FQ2,186.0,171.0,54.0,0.0,True,False,31.57894736842105
VMM Coco,Madurai,2024,FQ3,74.0,42.0,0.0,0.0,True,False,0.0
VMM Coco,Madurai,2024,FQ4,219.0,178.0,56.0,0.0,True,False,31.46067415730337
VMM Coco,Madurai,2025,FQ1,138.0,127.0,28.0,0.0,True,False,22.04724409448819
VMM Coco,Madurai,2025,FQ2,32.0,32.0,0.0,0.0,True,False,0.0
VMM Coco,Madurai,2025,FQ3,38.0,12.0,0.0,0.0,True,False,0.0
VMM Coco,Madurai,2025,FQ4,131.0,118.0,47.0,0.0,True,False,39.83050847457627
VMM Coco,Madurai,2026,FQ1,208.0,172.0,83.0,0.0,True,False,48.25581395348838
VMM Coco,Madurai,2026,FQ2,156.0,141.0,21.0,0.0,True,False,14.893617021276595
VMM Coco,Madurai,2026,FQ3,63.0,75.0,12.0,0.0,True,False,16.0
VMM Coco,Madurai,2026,FQ4,119.0,99.0,58.0,0.0,True,False,58.58585858585859
VMM Coco,Madurai,2027,FQ1,136.0,115.0,68.0,0.0,True,False,59.130434782608695
VMM Coirs,Madurai,2022,FQ1,0.0,0.0,0.0,92.71000000000001,False,True,
VMM Coirs,Madurai,2022,FQ2,0.0,0.0,0.0,45.36,False,True,
VMM Coirs,Madurai,2022,FQ3,0.0,0.0,0.0,24.61,False,True,
VMM Coirs,Madurai,2022,FQ4,0.0,0.0,0.0,32.129999999999995,False,True,
VMM Coirs,Madurai,2023,FQ1,0.0,0.0,0.0,35.42,False,True,
VMM Coirs,Madurai,2023,FQ2,0.0,0.0,0.0,41.92,False,True,
VMM Coirs,Madurai,2023,FQ3,0.0,0.0,0.0,25.46,False,True,
VMM Coirs,Madurai,2024,FQ1,0.0,0.0,0.0,52.19,False,True,
VN Organic,Madurai,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
VN Organic,Madurai,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
VN Organic,Pollachi,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
VN Organic,Pollachi,2023,FQ4,30.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2021,FQ2,5.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2023,FQ1,0.0,0.0,0.0,44.51,False,True,
VN Organic,Salem,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2023,FQ3,8.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2023,FQ4,55.0,50.0,0.0,0.0,True,False,0.0
VN Organic,Salem,2024,FQ1,34.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2024,FQ2,90.0,68.0,0.0,0.0,True,False,0.0
VN Organic,Salem,2024,FQ3,3.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2024,FQ4,78.0,25.0,0.0,0.0,True,False,0.0
VN Organic,Salem,2025,FQ1,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
VN Organic,Salem,2026,FQ4,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2020,FQ3,0.0,0.0,0.0,10.99,False,True,
VRK BEST Coir,Kangeyam,2020,FQ4,0.0,0.0,0.0,33.54,False,True,
VRK BEST Coir,Kangeyam,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2021,FQ4,118.0,98.0,15.0,15.07,True,True,15.306122448979592
VRK BEST Coir,Kangeyam,2022,FQ1,95.0,51.0,31.0,31.4,True,True,60.78431372549019
VRK BEST Coir,Kangeyam,2022,FQ2,59.0,24.0,0.0,0.0,True,False,0.0
VRK BEST Coir,Kangeyam,2022,FQ3,40.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2024,FQ4,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2026,FQ1,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
VRK BEST Coir,Kangeyam,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Peravurani,2024,FQ4,0.0,0.0,0.0,122.48,False,True,
VSK coir Product,Peravurani,2025,FQ1,0.0,0.0,0.0,32.01,False,True,
VSK coir Product,Pollachi,2017,FQ1,0.0,0.0,0.0,10.83,False,True,
VSK coir Product,Pollachi,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2024,FQ2,12.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2024,FQ4,114.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2025,FQ1,20.0,20.0,0.0,0.0,True,False,0.0
VSK coir Product,Pollachi,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2026,FQ1,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
VSK coir Product,Pollachi,2026,FQ4,20.0,20.0,20.0,0.0,True,False,100.0
VSK coir Product,Pollachi,2027,FQ1,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2021,FQ2,105.0,44.0,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2021,FQ3,22.0,945.6749999999993,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2021,FQ4,118.0,113.0,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2022,FQ1,49.0,32.0,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2022,FQ2,10.0,10.0,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2023,FQ2,25.0,25.0,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2023,FQ3,32.0,16.0,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2023,FQ4,68.0,44.0,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2024,FQ4,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2025,FQ1,20.0,20.0,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2025,FQ3,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2025,FQ4,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2026,FQ1,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
VSM Coir,Kangeyam,2026,FQ4,0.0,24.0,0.0,0.0,True,False,0.0
VSM Coir,Kangeyam,2027,FQ1,0.0,0.0,0.0,0.0,True,False,
VT Jothivenkatachalam Fibers,Madurai,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
VT Jothivenkatachalam Fibers,Madurai,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
VT Jothivenkatachalam Fibers,Madurai,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
VT Jothivenkatachalam Fibers,Madurai,2022,FQ1,61.0,49.0,12.0,0.0,True,False,24.489795918367346
VT Jothivenkatachalam Fibers,Madurai,2022,FQ2,96.0,60.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2022,FQ3,15.0,15.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2022,FQ4,11.0,11.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2023,FQ2,58.0,34.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2023,FQ3,137.0,80.0,4.0,0.0,True,False,5.0
VT Jothivenkatachalam Fibers,Madurai,2023,FQ4,137.0,89.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2024,FQ1,57.0,44.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2024,FQ2,91.0,85.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
VT Jothivenkatachalam Fibers,Madurai,2024,FQ4,28.0,28.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2025,FQ1,21.0,17.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2025,FQ2,27.0,23.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2025,FQ3,35.0,35.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2025,FQ4,92.0,92.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2026,FQ1,45.0,45.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2026,FQ2,83.0,83.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2026,FQ3,57.0,57.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2026,FQ4,49.0,49.0,0.0,0.0,True,False,0.0
VT Jothivenkatachalam Fibers,Madurai,2027,FQ1,5.0,5.0,0.0,0.0,True,False,0.0
VV Coir,Pollachi,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2022,FQ2,48.0,20.0,0.0,0.0,True,False,0.0
VV Coir,Pollachi,2022,FQ3,43.0,28.0,0.0,0.0,True,False,0.0
VV Coir,Pollachi,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2023,FQ3,2.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2023,FQ4,133.0,35.0,0.0,0.0,True,False,0.0
VV Coir,Pollachi,2024,FQ1,22.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2024,FQ4,25.0,25.0,0.0,0.0,True,False,0.0
VV Coir,Pollachi,2025,FQ1,22.0,22.0,0.0,0.0,True,False,0.0
VV Coir,Pollachi,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2025,FQ3,12.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2025,FQ4,102.0,94.0,24.0,0.0,True,False,25.53191489361702
VV Coir,Pollachi,2026,FQ1,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
VV Coir,Pollachi,2026,FQ4,22.0,22.0,22.0,0.0,True,False,100.0
VV Coir,Pollachi,2027,FQ1,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2024,FQ1,124.0,128.0,103.0,100.25999999999999,True,True,80.46875
VV Curld Coir,Pollachi,2024,FQ2,25.0,25.0,0.0,0.0,True,False,0.0
VV Curld Coir,Pollachi,2024,FQ3,14.0,7.0,0.0,0.0,True,False,0.0
VV Curld Coir,Pollachi,2024,FQ4,200.0,162.0,0.0,0.0,True,False,0.0
VV Curld Coir,Pollachi,2025,FQ1,45.0,20.0,0.0,0.0,True,False,0.0
VV Curld Coir,Pollachi,2025,FQ2,50.0,50.0,0.0,0.0,True,False,0.0
VV Curld Coir,Pollachi,2025,FQ3,37.0,37.0,15.0,15.92,True,True,40.54054054054054
VV Curld Coir,Pollachi,2025,FQ4,139.0,134.0,0.0,25.17,True,True,0.0
VV Curld Coir,Pollachi,2026,FQ1,93.0,40.0,0.0,0.0,True,False,0.0
VV Curld Coir,Pollachi,2026,FQ2,0.0,0.0,0.0,0.0,True,False,
VV Curld Coir,Pollachi,2026,FQ3,27.0,22.0,22.0,21.75,True,True,100.0
VV Curld Coir,Pollachi,2026,FQ4,105.0,100.0,0.0,0.0,True,False,0.0
VV Curld Coir,Pollachi,2027,FQ1,90.0,45.0,45.0,45.370000000000005,True,True,100.0
Vaanall Coir,Pollachi,2025,FQ2,0.0,0.0,0.0,21.89,False,True,
Vadiamman Coco Pith,Madurai,2015,FQ2,0.0,0.0,0.0,9.47,False,True,
Vadiamman Coco Pith,Madurai,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2021,FQ3,10.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2021,FQ4,84.0,44.0,0.0,0.0,True,False,0.0
Vadiamman Coco Pith,Madurai,2022,FQ1,55.0,55.0,0.0,0.0,True,False,0.0
Vadiamman Coco Pith,Madurai,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
Vadiamman Coco Pith,Madurai,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
Vandhana Coir Product,Kangeyam,2015,FQ2,0.0,0.0,0.0,16.53,False,True,
Vandhana Coir Product,Kangeyam,2018,FQ1,0.0,0.0,0.0,6586.0,False,True,
Vandhana Coir Product,Kangeyam,2019,FQ1,0.0,0.0,0.0,13018.61,False,True,
Vandhana Coir Product,Kangeyam,2019,FQ2,0.0,0.0,0.0,29.79,False,True,
Vandhana Coir Product,Kangeyam,2019,FQ3,0.0,0.0,0.0,17.72,False,True,
Vandhana Coir Product,Kangeyam,2019,FQ4,0.0,0.0,0.0,26.46,False,True,
"Varalakshmi Starch Industries P Limited, Salem",UNKNOWN,2015,FQ2,0.0,0.0,0.0,234.0,False,True,
"Varalakshmi Starch Industries P Limited, Salem",UNKNOWN,2015,FQ3,0.0,0.0,0.0,300.5,False,True,
"Varalakshmi Starch Industries P Limited, Salem",UNKNOWN,2015,FQ4,0.0,0.0,0.0,220.0,False,True,
"Varalakshmi Starch Industries P Limited, Salem",UNKNOWN,2016,FQ1,0.0,0.0,0.0,55.0,False,True,
Varshika Coirs,Madurai,2024,FQ2,0.0,0.0,0.0,37.0,False,True,
Varshika Coirs,Madurai,2024,FQ3,0.0,0.0,0.0,11.19,False,True,
Varshika Coirs,Madurai,2024,FQ4,0.0,0.0,0.0,83.11,False,True,
Varshika Coirs,Madurai,2025,FQ1,0.0,0.0,0.0,27.78,False,True,
Varshika Coirs,Madurai,2025,FQ4,0.0,0.0,0.0,46.95,False,True,
Varshika Coirs,Madurai,2026,FQ1,0.0,0.0,0.0,82.13,False,True,
Varshika Coirs,Madurai,2026,FQ2,0.0,0.0,0.0,21.34,False,True,
Varshika Coirs,Madurai,2026,FQ3,0.0,0.0,0.0,11.61,False,True,
Varshika Coirs,Madurai,2026,FQ4,0.0,0.0,0.0,37.74,False,True,
Varshika Coirs,Madurai,2027,FQ1,0.0,0.0,0.0,87.98,False,True,
Vasantha Fibers,Pollachi,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Vasantha Fibers,Pollachi,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
Vasantha Fibers,Pollachi,2021,FQ3,43.0,23.0,0.0,0.0,True,False,0.0
Vasantha Fibers,Pollachi,2021,FQ4,381.0,253.0,0.0,0.0,True,False,0.0
Vasantha Fibers,Pollachi,2022,FQ1,170.0,60.0,0.0,0.0,True,False,0.0
Vasantha Fibers,Pollachi,2022,FQ2,134.0,60.0,0.0,0.0,True,False,0.0
Vasantha Fibers,Pollachi,2022,FQ3,54.0,47.0,0.0,0.0,True,False,0.0
Vasantha Fibers,Pollachi,2022,FQ4,25.0,25.0,0.0,0.0,True,False,0.0
Vasantha Fibers,Pollachi,2023,FQ2,40.0,20.0,0.0,0.0,True,False,0.0
Vasantha Fibers,Pollachi,2023,FQ3,35.0,0.0,0.0,0.0,True,False,
Vasantha Fibers,Pollachi,2023,FQ4,174.0,90.0,0.0,0.0,True,False,0.0
